USER      PID   PPID  VSIZE  RSS   WCHAN              PC  NAME
root      120   2     0      0     rescuer_th 0000000000 S md1_tx4_worker
root      121   2     0      0     rescuer_th 0000000000 S md1_tx5_worker
root      122   2     0      0     rescuer_th 0000000000 S md1_tx6_worker
root      123   2     0      0     rescuer_th 0000000000 S md1_tx7_worker
root      124   2     0      0     rescuer_th 0000000000 S md1_rx0_worker
root      125   2     0      0     rescuer_th 0000000000 S md1_rx0_refill_
root      126   2     0      0     rescuer_th 0000000000 S md1_rx1_worker
root      127   2     0      0     rescuer_th 0000000000 S md1_rx1_refill_
root      128   2     0      0     rescuer_th 0000000000 S md1_rx2_worker
root      129   2     0      0     rescuer_th 0000000000 S md1_rx2_refill_
root      130   2     0      0     rescuer_th 0000000000 S md1_rx3_worker
root      131   2     0      0     rescuer_th 0000000000 S md1_rx3_refill_
root      132   2     0      0     cldma_net_ 0000000000 S cldma_rxq3
root      133   2     0      0     rescuer_th 0000000000 S md1_rx4_worker
root      134   2     0      0     rescuer_th 0000000000 S md1_rx4_refill_
root      135   2     0      0     cldma_net_ 0000000000 S cldma_rxq4
root      136   2     0      0     rescuer_th 0000000000 S md1_rx5_worker
root      137   2     0      0     rescuer_th 0000000000 S md1_rx5_refill_
root      138   2     0      0     cldma_net_ 0000000000 S cldma_rxq5
root      139   2     0      0     rescuer_th 0000000000 S md1_rx6_worker
root      140   2     0      0     rescuer_th 0000000000 S md1_rx6_refill_
root      141   2     0      0     rescuer_th 0000000000 S md1_rx7_worker
root      142   2     0      0     rescuer_th 0000000000 S md1_rx7_refill_
root      143   2     0      0     port_kerne 0000000000 S ccci_rpc_k
root      144   2     0      0     port_ipc_k 0000000000 S ccci_ipc_3
root      145   2     0      0     port_ipc_k 0000000000 S ccci_ipc_6
root      146   2     0      0     port_kerne 0000000000 S ccci_ctrl
root      147   2     0      0     port_kerne 0000000000 S ccci_sys
root      148   2     0      0     port_kerne 0000000000 S ccci_poll
root      149   2     0      0              0 0000000000 S btif_rxd
root      150   2     0      0              0 0000000000 D hang_detect
root      151   2     0      0     rescuer_th 0000000000 S emi_mpu
root      152   2     0      0     rescuer_th 0000000000 S uether
root      153   2     0      0     rescuer_th 0000000000 S uether_rx1
root      154   2     0      0     rescuer_th 0000000000 S dm_bufio_cache
root      155   2     0      0     rescuer_th 0000000000 S msdc-tune
root      156   2     0      0     irq_thread 0000000000 S irq/293-1124000
root      157   2     0      0              0 0000000000 D binder_watchdog
root      158   2     0      0     rescuer_th 0000000000 S binder
root      159   2     0      0     worker_thr 0000000000 S kworker/2:1
root      160   2     0      0     worker_thr 0000000000 S kworker/u8:3
root      161   2     0      0     worker_thr 0000000000 S kworker/u8:4
root      162   2     0      0     rescuer_th 0000000000 S ipv6_addrconf
root      167   2     0      0     rescuer_th 0000000000 S deferwq
root      168   2     0      0     mmc_queue_ 0000000000 S mmcqd/0
root      169   2     0      0     ptp_volt_t 0000000000 S PTP_CTRL_CPU
root      170   2     0      0     mmc_queue_ 0000000000 S mmcqd/0boot0
root      171   2     0      0     mmc_queue_ 0000000000 S mmcqd/0boot1
root      172   2     0      0     mmc_queue_ 0000000000 S mmcqd/0rpmb
root      173   2     0      0     rescuer_th 0000000000 S sensor_polling
root      174   2     0      0     rescuer_th 0000000000 S hwmsen_polling
root      175   2     0      0     rescuer_th 0000000000 S accel_polling
root      176   2     0      0     rescuer_th 0000000000 S gyro_polling
root      177   2     0      0     rescuer_th 0000000000 S mag_polling
root      179   2     0      0     rescuer_th 0000000000 S f_mtp
root      180   2     0      0     sleep_thre 0000000000 S file-storage
root      182   2     0      0              0 0000000000 D mtk-tpd
root      183   2     0      0     rescuer_th 0000000000 S touch_resume
root      184   2     0      0     bat_thread 0000000000 D bat_thread_kthr
root      185   2     0      0     charger_hv 0000000000 S mtk charger_hv_
root      186   2     0      0              0 0000000000 S wdtk-0
root      187   2     0      0              0 0000000000 S wdtk-1
root      188   2     0      0              0 0000000000 S wdtk-2
root      189   2     0      0              0 0000000000 S wdtk-3
root      190   1     14132  1736           0 00004dae3c S /sbin/ueventd
root      191   2     0      0     worker_thr 0000000000 S kworker/3:1H
root      193   2     0      0     worker_thr 0000000000 S kworker/2:1H
root      194   2     0      0     worker_thr 0000000000 S kworker/1:1H
root      195   2     0      0     kjournald2 0000000000 S jbd2/mmcblk0p23
root      196   2     0      0     worker_thr 0000000000 S kworker/0:1H
root      197   2     0      0     rescuer_th 0000000000 S ext4-rsv-conver
root      201   2     0      0     worker_thr 0000000000 S kworker/1:2
root      202   2     0      0     kjournald2 0000000000 S jbd2/mmcblk0p24
root      203   2     0      0     rescuer_th 0000000000 S ext4-rsv-conver
root      207   2     0      0     kjournald2 0000000000 S jbd2/mmcblk0p3-
root      208   2     0      0     rescuer_th 0000000000 S ext4-rsv-conver
root      212   2     0      0     kjournald2 0000000000 S jbd2/mmcblk0p4-
root      213   2     0      0     rescuer_th 0000000000 S ext4-rsv-conver
root      217   2     0      0     kjournald2 0000000000 S jbd2/mmcblk0p19
root      218   2     0      0     rescuer_th 0000000000 S ext4-rsv-conver
logd      236   1     31084  4212  sigsuspend 7f7c7fa3a8 S /system/bin/logd
root      237   1     13580  1644           0 00f6fddb70 S /system/bin/debuggerd
root      238   1     18396  1972           0 7fa6b77180 S /system/bin/debuggerd64
root      239   1     59308  3808           0 7f867bdbd0 S /system/bin/vold
root      244   2     0      0     kauditd_th 0000000000 S kauditd
root      246   238   18012  572            0 7fa6b77cd8 S debuggerd64:signaller
root      247   237   13196  452            0 00f6fdeda4 S debuggerd:signaller
root      258   1     24724  8588           0 000047b5f0 S /sbin/healthd
system    260   1     16124  1256           0 7f96891300 S /system/bin/6620_launcher
radio     261   1     14356  2072  dev_char_r 00f733cda4 S /system/bin/ccci_fsd
system    262   1     16476  2556  dev_char_r 00f6f28da4 S /system/bin/ccci_mdinit
root      264   1     17016  1932           0 7f88aa61e0 S /system/bin/lmkd
system    265   1     17520  1900  binder_thr 7fb30122d0 S /system/bin/servicemanager
system    266   1     272628 16504          0 7f910131e0 S /system/bin/surfaceflinger
shell     269   1     15864  1632           0 7f8b681cd8 S /system/bin/sh
root      270   1     19420  744            0 00004af00c S /sbin/adbd
root      273   2     0      0     osal_wait_ 0000000000 S mtk_stp_psm
root      277   2     0      0     osal_wait_ 0000000000 S mtk_stp_btm
root      278   2     0      0     osal_threa 0000000000 S mtk_wmtd
root      281   2     0      0     rescuer_th 0000000000 S fm_timer_wq
root      282   2     0      0     rescuer_th 0000000000 S fm_eint_wq
root      303   2     0      0     rescuer_th 0000000000 S kbase_event
root      315   2     0      0     worker_thr 0000000000 S kworker/0:2
root      323   2     0      0     rescuer_th 0000000000 S kdmflush
root      325   2     0      0     rescuer_th 0000000000 S bioset
root      326   2     0      0     rescuer_th 0000000000 S kcryptd_io
root      327   2     0      0     rescuer_th 0000000000 S kcryptd
root      328   2     0      0     rescuer_th 0000000000 S bioset
root      368   2     0      0     worker_thr 0000000000 S kworker/u9:2
root      421   2     0      0     worker_thr 0000000000 S kworker/2:2
root      422   2     0      0     kjournald2 0000000000 S jbd2/dm-0-8
root      423   2     0      0     rescuer_th 0000000000 S ext4-rsv-conver
root      431   1     15864  1640  sigsuspend 7f835573a8 S /system/bin/sh
shell     436   1     18432  1996  futex_wait 7f7f076eb0 S /system/bin/netdiag
system    438   1     24700  2636  binder_thr 7fab8ca2d0 S /system/bin/pq
wifi      439   1     16108  1556           0 7f8d588318 S /system/bin/wifi2agps
gps       441   1     17048  2124           0 00f6c24c10 S /system/xbin/mnld
system    444   1     12576  1348  futex_wait 00f72324bc S /system/bin/fuelgauged
root      446   1     2278268 79796          0 7f797d6300 S zygote64
root      447   1     1715808 68468          0 00f5923dfc S zygote
audioserver 448   1     42216  8264  binder_thr 00f6dfbd54 S /system/bin/audioserver
drm       450   1     23420  4304  binder_thr 00f6ed4d54 S /system/bin/drmserver
root      451   1     17836  2556           0 7fb1dcecd8 S /system/bin/installd
keystore  452   1     20800  3180  binder_thr 7fa33ee2d0 S /system/bin/keystore
mediacodec 453   1     21384  4368  binder_thr 00f6fe8d54 S media.codec
media     454   1     28108  6060  binder_thr 00f631fd54 S /system/bin/mediadrmserver
mediaex   455   1     53276  6764  binder_thr 00f738cd54 S media.extractor
media     457   1     128912 32604 binder_thr 00f668ad54 S /system/bin/mediaserver
root      458   1     34888  3372  binder_thr 7f81d472d0 S /system/bin/netd
system    461   1     20428  2892  binder_thr 7f9b1e12d0 S /system/bin/gatekeeperd
root      462   1     16352  1692           0 7fb7572bd0 S /system/xbin/perfprofd
root      551   2     0      0     worker_thr 0000000000 S kworker/u9:3
radio     562   1     27148  1412           0 00f71c9c38 S /system/bin/gsm0710muxd
root      605   2     0      0     worker_thr 0000000000 S kworker/3:2
radio     774   1     63576  4180           0 7f8cb06bd0 S /system/bin/mtkrild
system    824   446   2515148 132616          0 7f797d61e0 S system_server
root      945   2     0      0     rescuer_th 0000000000 S kbase_event
u0_a61    987   446   1713292 55180          0 7f797d61e0 S com.android.inputmethod.latin
media_rw  995   239   21280  2484  inotify_re 7f85e10cd8 S /system/bin/sdcard
u0_a33    1006  446   2195984 97812          0 7f797d6d38 R com.android.systemui
u0_a32    1093  446   1696540 41728          0 7f797d61e0 S org.cyanogenmod.weather.provider
root      1111  2     0      0      tx_thread 0000000000 S tx_thread
wifi      1125  1     21428  4052           0 7f8e75e318 S /system/bin/wpa_supplicant
root      1137  2     0      0     rescuer_th 0000000000 S kbase_event
u0_a3     1149  446   1696684 42832          0 7f797d61e0 S org.cyanogenmod.cmaudio.service
radio     1167  446   1750604 66080          0 7f797d61e0 S com.android.phone
system    1183  446   1908972 55924          0 7f797d61e0 S com.android.settings
root      1226  2     0      0     rescuer_th 0000000000 S kbase_event
u0_a8     1284  446   1696576 43416          0 7f797d61e0 S com.android.cellbroadcastreceiver
u0_a10    1342  446   1694992 42088          0 7f797d61e0 S android.ext.services
u0_a42    1363  446   1708680 48400          0 7f797d61e0 S com.android.deskclock
u0_a30    1399  446   1697496 43136          0 7f797d61e0 S org.cyanogenmod.weatherservice
u0_a2     1413  446   1699676 44764          0 7f797d61e0 S org.cyanogenmod.audiofx
u0_a54    1437  446   1698176 43912          0 7f797d61e0 S com.android.printspooler
system    1458  446   1696056 42244          0 7f797d61e0 S com.android.keychain
u0_a58    1477  446   1696052 41724          0 7f797d61e0 S com.android.smspush
system    1495  446   1902280 71712          0 7f797d61e0 S com.cyanogenmod.setupwizard
u0_a9     1536  446   1708040 54172          0 7f797d61e0 S android.process.media
u0_a52    1556  447   1138532 38808          0 00f5923c10 S com.svox.pico
system    1581  446   1705172 45820          0 7f797d61e0 S org.cyanogenmod.cmparts
root      1605  2     0      0     rescuer_th 0000000000 S kbase_event
u0_a19    1627  446   1727384 48392          0 7f797d61e0 S com.android.dialer
u0_a41    1647  446   1705420 46892          0 7f797d61e0 S com.android.calendar
u0_a5     1661  446   1695964 42412          0 7f797d61e0 S com.android.carrierconfig
u0_a1     1673  446   1706904 54680          0 7f797d61e0 S android.process.acore
u0_a4     1706  446   1701260 47672          0 7f797d61e0 S com.android.providers.calendar
u0_a49    1723  446   1713748 52332          0 7f797d61e0 S com.android.email
u0_a45    1746  446   1703188 45168          0 7f797d61e0 S com.android.exchange
u0_a16    1769  446   1696836 42400          0 7f797d61e0 S com.android.managedprovisioning
u0_a60    1789  446   1709984 51432          0 7f797d61e0 S com.android.messaging
u0_a17    1814  446   1695840 42024          0 7f797d61e0 S com.android.onetimeinitializer
u0_a56    1846  446   1698240 42996          0 7f797d61e0 S com.cyanogenmod.lockclock
u0_a31    1865  446   1700720 44676          0 7f797d61e0 S com.cyanogenmod.trebuchet
u0_a29    1884  446   1701216 43748          0 7f797d61e0 S org.lineageos.updater
root      1953  431   17220  1688           0 7f90555cd8 R ps
